response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0123,0.0000,0.0000,0.0000,0.0035,0.0087,200,0.0755
0.0123,0.0000,0.0000,0.0000,0.0038,0.0085,200,0.0756
0.0124,0.0000,0.0000,0.0000,0.0037,0.0087,200,0.0756
0.0123,0.0000,0.0000,0.0000,0.0039,0.0084,200,0.0756
0.0123,0.0000,0.0000,0.0000,0.0040,0.0082,200,0.0757
0.0123,0.0000,0.0000,0.0000,0.0043,0.0079,200,0.0757
0.0123,0.0000,0.0000,0.0000,0.0042,0.0081,200,0.0757
0.0123,0.0000,0.0000,0.0000,0.0045,0.0078,200,0.0757
0.0123,0.0000,0.0000,0.0000,0.0047,0.0076,200,0.0758
0.0123,0.0000,0.0000,0.0000,0.0049,0.0074,200,0.0759
0.0123,0.0000,0.0000,0.0000,0.0046,0.0077,200,0.0758
0.0123,0.0000,0.0000,0.0000,0.0050,0.0072,200,0.0759
0.0904,0.0036,0.0005,0.0000,0.0771,0.0096,200,0.0003
0.0125,0.0000,0.0000,0.0000,0.0034,0.0090,200,0.0783
0.0125,0.0000,0.0000,0.0000,0.0036,0.0089,200,0.0783
0.0125,0.0000,0.0000,0.0000,0.0038,0.0087,200,0.0783
0.0125,0.0000,0.0000,0.0000,0.0039,0.0086,200,0.0784
0.0125,0.0000,0.0000,0.0000,0.0042,0.0083,200,0.0784
0.0125,0.0000,0.0000,0.0000,0.0040,0.0085,200,0.0784
0.0124,0.0000,0.0000,0.0000,0.0046,0.0078,200,0.0785
0.0125,0.0000,0.0000,0.0000,0.0045,0.0080,200,0.0785
0.0124,0.0000,0.0000,0.0000,0.0048,0.0076,200,0.0786
0.0124,0.0000,0.0000,0.0000,0.0049,0.0075,200,0.0786
0.0125,0.0000,0.0000,0.0000,0.0043,0.0082,200,0.0785
0.0124,0.0000,0.0000,0.0000,0.0050,0.0073,200,0.0786
0.0124,0.0000,0.0000,0.0000,0.0051,0.0072,200,0.0787
0.0908,0.0036,0.0005,0.0000,0.0800,0.0071,200,0.0003
0.0133,0.0000,0.0000,0.0000,0.0036,0.0097,200,0.0811
0.0133,0.0000,0.0000,0.0000,0.0038,0.0095,200,0.0812
0.0133,0.0000,0.0000,0.0000,0.0041,0.0092,200,0.0812
0.0133,0.0000,0.0000,0.0000,0.0043,0.0090,200,0.0812
0.0133,0.0000,0.0000,0.0000,0.0048,0.0085,200,0.0812
0.0133,0.0000,0.0000,0.0000,0.0044,0.0089,200,0.0812
0.0133,0.0000,0.0000,0.0000,0.0050,0.0083,200,0.0813
0.0133,0.0000,0.0000,0.0000,0.0048,0.0085,200,0.0813
0.0133,0.0000,0.0000,0.0000,0.0051,0.0082,200,0.0813
0.0136,0.0000,0.0000,0.0000,0.0057,0.0079,200,0.0813
0.0947,0.0037,0.0005,0.0000,0.0837,0.0073,200,0.0002
0.0136,0.0000,0.0000,0.0000,0.0047,0.0089,200,0.0841
0.0136,0.0000,0.0000,0.0000,0.0049,0.0087,200,0.0841
0.0136,0.0000,0.0000,0.0000,0.0051,0.0085,200,0.0841
0.0136,0.0000,0.0000,0.0000,0.0053,0.0083,200,0.0841
0.0136,0.0000,0.0000,0.0000,0.0054,0.0082,200,0.0841
0.0136,0.0000,0.0000,0.0000,0.0058,0.0078,200,0.0842
0.0136,0.0000,0.0000,0.0000,0.0061,0.0075,200,0.0842
0.0136,0.0000,0.0000,0.0000,0.0062,0.0074,200,0.0843
0.0137,0.0000,0.0000,0.0000,0.0060,0.0077,200,0.0842
0.0137,0.0000,0.0000,0.0000,0.0056,0.0081,200,0.0842
0.0996,0.0036,0.0005,0.0000,0.0868,0.0091,200,0.0003
0.0120,0.0000,0.0000,0.0000,0.0043,0.0077,200,0.0878
0.0119,0.0000,0.0000,0.0000,0.0046,0.0073,200,0.0879
0.0120,0.0000,0.0000,0.0000,0.0048,0.0071,200,0.0879
0.0120,0.0000,0.0000,0.0000,0.0045,0.0075,200,0.0879
0.0119,0.0000,0.0000,0.0000,0.0051,0.0068,200,0.0880
0.0119,0.0000,0.0000,0.0000,0.0054,0.0065,200,0.0880
0.0120,0.0000,0.0000,0.0000,0.0050,0.0070,200,0.0879
0.0120,0.0000,0.0000,0.0000,0.0053,0.0067,200,0.0880
0.0119,0.0000,0.0000,0.0000,0.0055,0.0064,200,0.0881
0.0119,0.0000,0.0000,0.0000,0.0057,0.0062,200,0.0881
0.0119,0.0000,0.0000,0.0000,0.0061,0.0058,200,0.0882
0.0119,0.0000,0.0000,0.0000,0.0059,0.0060,200,0.0881
0.0999,0.0038,0.0005,0.0000,0.0904,0.0057,200,0.0002
0.0111,0.0000,0.0000,0.0000,0.0047,0.0065,200,0.0907
0.0111,0.0000,0.0000,0.0000,0.0048,0.0063,200,0.0908
0.0111,0.0000,0.0000,0.0000,0.0050,0.0061,200,0.0908
0.0111,0.0000,0.0000,0.0000,0.0052,0.0060,200,0.0908
0.0111,0.0000,0.0000,0.0000,0.0052,0.0058,200,0.0909
0.0111,0.0000,0.0000,0.0000,0.0054,0.0057,200,0.0909
0.0111,0.0000,0.0000,0.0000,0.0055,0.0055,200,0.0909
0.0111,0.0000,0.0000,0.0000,0.0056,0.0054,200,0.0909
0.0111,0.0000,0.0000,0.0000,0.0058,0.0053,200,0.0909
0.0111,0.0000,0.0000,0.0000,0.0059,0.0052,200,0.0910
0.0111,0.0000,0.0000,0.0000,0.0061,0.0050,200,0.0910
0.0111,0.0000,0.0000,0.0000,0.0062,0.0049,200,0.0910
0.0111,0.0000,0.0000,0.0000,0.0063,0.0048,200,0.0910
0.0111,0.0000,0.0000,0.0000,0.0064,0.0046,200,0.0910
0.0111,0.0000,0.0000,0.0000,0.0065,0.0045,200,0.0911
0.0098,0.0000,0.0000,0.0000,0.0039,0.0059,200,0.0945
0.0098,0.0000,0.0000,0.0000,0.0040,0.0058,200,0.0945
0.0098,0.0000,0.0000,0.0000,0.0041,0.0057,200,0.0945
0.0098,0.0000,0.0000,0.0000,0.0043,0.0056,200,0.0945
0.0098,0.0000,0.0000,0.0000,0.0044,0.0054,200,0.0946
0.0098,0.0000,0.0000,0.0000,0.0045,0.0053,200,0.0946
0.0098,0.0000,0.0000,0.0000,0.0046,0.0052,200,0.0946
0.0098,0.0000,0.0000,0.0000,0.0047,0.0050,200,0.0946
0.0098,0.0000,0.0000,0.0000,0.0046,0.0049,200,0.0946
0.0095,0.0000,0.0000,0.0000,0.0049,0.0047,200,0.0949
0.0096,0.0000,0.0000,0.0000,0.0047,0.0048,200,0.0949
0.0101,0.0000,0.0000,0.0000,0.0029,0.0071,200,0.0977
0.0101,0.0000,0.0000,0.0000,0.0030,0.0070,200,0.0977
0.0101,0.0000,0.0000,0.0000,0.0032,0.0069,200,0.0977
0.0101,0.0000,0.0000,0.0000,0.0033,0.0068,200,0.0977
0.0101,0.0000,0.0000,0.0000,0.0034,0.0067,200,0.0978
0.0101,0.0000,0.0000,0.0000,0.0035,0.0066,200,0.0978
0.0100,0.0000,0.0000,0.0000,0.0036,0.0064,200,0.0979
0.0100,0.0000,0.0000,0.0000,0.0037,0.0063,200,0.0979
0.0101,0.0000,0.0000,0.0000,0.0038,0.0062,200,0.0978
0.0119,0.0000,0.0000,0.0000,0.0039,0.0079,200,0.0979
0.0100,0.0000,0.0000,0.0000,0.0026,0.0073,200,0.0998
0.0100,0.0000,0.0000,0.0000,0.0028,0.0072,200,0.0998
0.0100,0.0000,0.0000,0.0000,0.0029,0.0071,200,0.0999
