response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
1.0215,0.0000,0.0000,0.0000,1.0102,0.0113,200,3.0633
1.0215,0.0000,0.0000,0.0000,1.0102,0.0113,200,3.0634
1.0215,0.0000,0.0000,0.0000,1.0103,0.0112,200,3.0635
1.0215,0.0000,0.0000,0.0000,1.0104,0.0111,200,3.0636
1.0214,0.0000,0.0000,0.0000,1.0104,0.0110,200,3.0637
1.0214,0.0000,0.0000,0.0000,1.0105,0.0109,200,3.0637
1.0213,0.0000,0.0000,0.0000,1.0106,0.0108,200,3.0638
1.0224,0.0000,0.0000,0.0000,1.0138,0.0085,200,3.0638
1.0224,0.0000,0.0000,0.0000,1.0139,0.0084,200,3.0639
1.0223,0.0000,0.0000,0.0000,1.0140,0.0083,200,3.0640
1.0224,0.0000,0.0000,0.0000,1.0140,0.0083,200,3.0640
1.0223,0.0000,0.0000,0.0000,1.0141,0.0082,200,3.0641
1.0223,0.0000,0.0000,0.0000,1.0141,0.0081,200,3.0642
1.0223,0.0000,0.0000,0.0000,1.0142,0.0081,200,3.0642
1.0223,0.0000,0.0000,0.0000,1.0143,0.0080,200,3.0643
1.0194,0.0000,0.0000,0.0000,1.0115,0.0079,200,3.0671
1.0194,0.0000,0.0000,0.0000,1.0116,0.0079,200,3.0672
1.0195,0.0000,0.0000,0.0000,1.0116,0.0078,200,3.0672
1.0194,0.0000,0.0000,0.0000,1.0116,0.0078,200,3.0674
1.0193,0.0000,0.0000,0.0000,1.0116,0.0077,200,3.0675
1.0193,0.0000,0.0000,0.0000,1.0117,0.0076,200,3.0675
1.0193,0.0000,0.0000,0.0000,1.0118,0.0075,200,3.0676
1.0193,0.0000,0.0000,0.0000,1.0118,0.0075,200,3.0677
1.0193,0.0000,0.0000,0.0000,1.0118,0.0074,200,3.0677
1.0192,0.0000,0.0000,0.0000,1.0119,0.0073,200,3.0679
1.0191,0.0000,0.0000,0.0000,1.0119,0.0072,200,3.0679
1.0191,0.0000,0.0000,0.0000,1.0119,0.0072,200,3.0680
1.0145,0.0000,0.0000,0.0000,1.0055,0.0090,200,3.0746
1.0109,0.0000,0.0000,0.0000,1.0072,0.0037,200,4.0722
1.0112,0.0000,0.0000,0.0000,1.0078,0.0033,200,4.0723
1.0137,0.0000,0.0000,0.0000,1.0083,0.0053,200,4.0723
1.0168,0.0000,0.0000,0.0000,1.0068,0.0099,200,4.0745
1.0168,0.0000,0.0000,0.0000,1.0076,0.0092,200,4.0745
1.0172,0.0000,0.0000,0.0000,1.0081,0.0091,200,4.0746
1.0199,0.0000,0.0000,0.0000,1.0093,0.0106,200,4.0746
1.0199,0.0000,0.0000,0.0000,1.0095,0.0103,200,4.0747
1.0198,0.0000,0.0000,0.0000,1.0099,0.0100,200,4.0748
1.0199,0.0000,0.0000,0.0000,1.0102,0.0097,200,4.0748
1.0199,0.0000,0.0000,0.0000,1.0103,0.0095,200,4.0749
1.0198,0.0000,0.0000,0.0000,1.0105,0.0093,200,4.0749
1.0221,0.0000,0.0000,0.0000,1.0103,0.0118,200,4.0754
1.0222,0.0000,0.0000,0.0000,1.0136,0.0086,200,4.0754
1.0175,0.0000,0.0000,0.0000,1.0091,0.0084,200,4.0802
1.0174,0.0000,0.0000,0.0000,1.0091,0.0082,200,4.0803
1.0174,0.0000,0.0000,0.0000,1.0093,0.0081,200,4.0804
1.0132,0.0000,0.0000,0.0000,1.0052,0.0080,200,4.0846
1.0133,0.0000,0.0000,0.0000,1.0053,0.0079,200,4.0846
1.0133,0.0000,0.0000,0.0000,1.0054,0.0078,200,4.0847
1.0133,0.0000,0.0000,0.0000,1.0056,0.0077,200,4.0847
1.0133,0.0000,0.0000,0.0000,1.0056,0.0076,200,4.0848
1.0133,0.0000,0.0000,0.0000,1.0057,0.0076,200,4.0848
1.0132,0.0000,0.0000,0.0000,1.0057,0.0075,200,4.0849
1.0132,0.0000,0.0000,0.0000,1.0058,0.0075,200,4.0850
1.0132,0.0000,0.0000,0.0000,1.0058,0.0074,200,4.0850
1.0132,0.0000,0.0000,0.0000,1.0059,0.0073,200,4.0850
1.0133,0.0000,0.0000,0.0000,1.0060,0.0073,200,4.0851
1.0149,0.0000,0.0000,0.0000,1.0060,0.0089,200,4.0851
1.0139,0.0000,0.0000,0.0000,1.0066,0.0073,200,4.0862
1.0139,0.0000,0.0000,0.0000,1.0067,0.0072,200,4.0862
1.0139,0.0000,0.0000,0.0000,1.0068,0.0071,200,4.0862
1.0139,0.0000,0.0000,0.0000,1.0068,0.0071,200,4.0864
1.0139,0.0000,0.0000,0.0000,1.0068,0.0070,200,4.0864
1.0139,0.0000,0.0000,0.0000,1.0069,0.0070,200,4.0864
1.0139,0.0000,0.0000,0.0000,1.0070,0.0069,200,4.0865
1.0138,0.0000,0.0000,0.0000,1.0070,0.0068,200,4.0866
1.0139,0.0000,0.0000,0.0000,1.0071,0.0068,200,4.0866
1.0138,0.0000,0.0000,0.0000,1.0071,0.0067,200,4.0866
1.0138,0.0000,0.0000,0.0000,1.0071,0.0067,200,4.0867
1.0138,0.0000,0.0000,0.0000,1.0071,0.0066,200,4.0868
1.0138,0.0000,0.0000,0.0000,1.0072,0.0066,200,4.0868
1.0138,0.0000,0.0000,0.0000,1.0073,0.0066,200,4.0869
1.0139,0.0000,0.0000,0.0000,1.0073,0.0065,200,4.0869
1.0138,0.0000,0.0000,0.0000,1.0074,0.0064,200,4.0869
1.0166,0.0000,0.0000,0.0000,1.0074,0.0092,200,4.0870
1.0167,0.0000,0.0000,0.0000,1.0100,0.0067,200,4.0870
