response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
1.0014,0.0000,0.0000,0.0000,1.0013,0.0001,200,7.1182
1.0010,0.0000,0.0000,0.0000,1.0009,0.0001,200,7.1193
1.0006,0.0000,0.0000,0.0000,1.0006,0.0001,200,7.1202
1.0015,0.0000,0.0000,0.0000,1.0014,0.0000,200,7.1211
1.0014,0.0000,0.0000,0.0000,1.0013,0.0000,200,7.1242
1.0008,0.0000,0.0000,0.0000,1.0007,0.0000,200,7.1250
1.0007,0.0000,0.0000,0.0000,1.0006,0.0000,200,7.1254
1.0024,0.0000,0.0000,0.0000,1.0023,0.0001,200,7.1311
1.0024,0.0000,0.0000,0.0000,1.0023,0.0001,200,7.1314
1.0017,0.0000,0.0000,0.0000,1.0017,0.0000,200,7.1322
1.0019,0.0000,0.0000,0.0003,1.0013,0.0001,200,7.1345
1.0006,0.0000,0.0000,0.0000,1.0005,0.0000,200,7.1364
1.0016,0.0000,0.0000,0.0000,1.0016,0.0001,200,7.1372
1.0010,0.0000,0.0000,0.0000,1.0009,0.0001,200,7.1381
1.0020,0.0000,0.0000,0.0000,1.0019,0.0000,200,7.1399
1.0018,0.0000,0.0000,0.0000,1.0017,0.0001,200,7.1404
1.0017,0.0000,0.0000,0.0000,1.0016,0.0000,200,7.1407
1.0016,0.0000,0.0000,0.0000,1.0016,0.0000,200,7.1409
1.0027,0.0000,0.0000,0.0000,1.0027,0.0000,200,7.1410
1.0095,0.0000,0.0000,0.0000,1.0095,0.0000,200,7.1450
1.0094,0.0000,0.0000,0.0000,1.0093,0.0000,200,7.1474
1.0095,0.0000,0.0000,0.0000,1.0095,0.0000,200,7.1474
1.0096,0.0000,0.0000,0.0000,1.0096,0.0000,200,7.1475
1.0102,0.0000,0.0000,0.0000,1.0102,0.0000,200,7.1476
1.0120,0.0000,0.0000,0.0000,1.0119,0.0000,200,7.1477
1.0121,0.0000,0.0000,0.0000,1.0120,0.0000,200,7.1477
1.0101,0.0000,0.0000,0.0000,1.0101,0.0000,200,7.1499
1.0087,0.0000,0.0000,0.0000,1.0086,0.0000,200,7.1521
1.0058,0.0000,0.0000,0.0000,1.0052,0.0005,200,8.0533
1.0049,0.0000,0.0000,0.0000,1.0047,0.0002,200,8.0551
1.0067,0.0000,0.0000,0.0000,1.0065,0.0001,200,8.0554
1.0068,0.0000,0.0000,0.0000,1.0067,0.0001,200,8.0557
1.0055,0.0000,0.0000,0.0000,1.0054,0.0001,200,8.0575
1.0056,0.0000,0.0000,0.0000,1.0055,0.0001,200,8.0577
1.0052,0.0000,0.0000,0.0000,1.0051,0.0001,200,8.0585
1.0049,0.0000,0.0000,0.0000,1.0047,0.0002,200,8.0592
1.0053,0.0000,0.0000,0.0000,1.0051,0.0002,200,8.0596
1.0084,0.0000,0.0000,0.0000,1.0082,0.0001,200,8.0609
1.0075,0.0000,0.0000,0.0000,1.0074,0.0000,200,8.0620
1.0074,0.0000,0.0000,0.0000,1.0073,0.0001,200,8.0623
1.0073,0.0000,0.0000,0.0000,1.0072,0.0000,200,8.0626
1.0073,0.0000,0.0000,0.0000,1.0072,0.0000,200,8.0628
1.0056,0.0000,0.0000,0.0000,1.0056,0.0000,200,8.0646
1.0056,0.0000,0.0000,0.0000,1.0056,0.0000,200,8.0648
1.0057,0.0000,0.0000,0.0000,1.0056,0.0000,200,8.0649
1.0018,0.0000,0.0000,0.0000,1.0018,0.0000,200,8.0952
1.0023,0.0000,0.0000,0.0000,1.0023,0.0000,200,8.1103
1.0027,0.0000,0.0000,0.0000,1.0025,0.0002,200,8.1169
1.0031,0.0000,0.0000,0.0000,1.0029,0.0002,200,8.1171
1.0029,0.0000,0.0000,0.0000,1.0028,0.0001,200,8.1178
1.0032,0.0000,0.0000,0.0000,1.0032,0.0001,200,8.1195
1.0029,0.0000,0.0000,0.0000,1.0028,0.0001,200,8.1203
1.0026,0.0000,0.0000,0.0000,1.0025,0.0001,200,8.1209
1.0019,0.0000,0.0000,0.0000,1.0018,0.0001,200,8.1226
1.0003,0.0000,0.0000,0.0000,1.0003,0.0000,200,8.1256
1.0009,0.0000,0.0000,0.0000,1.0009,0.0000,200,8.1258
1.0009,0.0000,0.0000,0.0000,1.0009,0.0000,200,8.1260
1.0010,0.0000,0.0000,0.0000,1.0010,0.0000,200,8.1335
1.0010,0.0000,0.0000,0.0000,1.0010,0.0000,200,8.1338
1.0010,0.0000,0.0000,0.0000,1.0010,0.0000,200,8.1340
1.0004,0.0000,0.0000,0.0000,1.0003,0.0001,200,8.1364
1.0000,0.0000,0.0000,0.0000,1.0000,0.0001,200,8.1370
1.0001,0.0000,0.0000,0.0000,1.0000,0.0001,200,8.1389
1.0009,0.0000,0.0000,0.0000,1.0008,0.0001,200,8.1391
1.0022,0.0000,0.0000,0.0000,1.0022,0.0000,200,8.1419
1.0021,0.0000,0.0000,0.0000,1.0021,0.0000,200,8.1422
1.0021,0.0000,0.0000,0.0000,1.0021,0.0000,200,8.1423
1.0021,0.0000,0.0000,0.0000,1.0021,0.0000,200,8.1425
1.0011,0.0000,0.0000,0.0000,1.0010,0.0000,200,8.1438
1.0020,0.0000,0.0000,0.0000,1.0020,0.0000,200,8.1545
1.0001,0.0000,0.0000,0.0000,1.0000,0.0001,200,8.1568
1.0011,0.0000,0.0000,0.0000,1.0010,0.0001,200,8.1570
1.0012,0.0000,0.0000,0.0000,1.0011,0.0000,200,8.1571
1.0007,0.0000,0.0000,0.0000,1.0007,0.0001,200,8.1578
1.0009,0.0000,0.0000,0.0000,1.0008,0.0000,200,8.1597
1.0009,0.0000,0.0000,0.0000,1.0009,0.0000,200,8.1599
1.0028,0.0000,0.0000,0.0000,1.0027,0.0001,200,8.1601
1.0023,0.0000,0.0000,0.0000,1.0022,0.0000,200,8.1608
1.0048,0.0000,0.0000,0.0000,1.0042,0.0004,200,9.0591
1.0068,0.0000,0.0000,0.0001,1.0065,0.0002,200,9.0600
1.0056,0.0000,0.0000,0.0000,1.0054,0.0002,200,9.0621
1.0068,0.0000,0.0000,0.0000,1.0067,0.0001,200,9.0625
1.0071,0.0000,0.0000,0.0001,1.0067,0.0003,200,9.0630
1.0076,0.0000,0.0000,0.0000,1.0074,0.0002,200,9.0633
1.0077,0.0000,0.0000,0.0000,1.0075,0.0001,200,9.0637
1.0075,0.0000,0.0000,0.0000,1.0074,0.0000,200,9.0641
1.0095,0.0000,0.0000,0.0000,1.0094,0.0001,200,9.0649
1.0055,0.0000,0.0000,0.0000,1.0053,0.0001,200,9.0693
1.0055,0.0000,0.0000,0.0000,1.0054,0.0000,200,9.0695
1.0054,0.0000,0.0000,0.0000,1.0054,0.0000,200,9.0697
1.0054,0.0000,0.0000,0.0000,1.0054,0.0000,200,9.0699
1.0054,0.0000,0.0000,0.0000,1.0054,0.0000,200,9.0701
1.0054,0.0000,0.0000,0.0000,1.0054,0.0000,200,9.0702
1.0054,0.0000,0.0000,0.0000,1.0054,0.0000,200,9.0704
1.0054,0.0000,0.0000,0.0000,1.0054,0.0000,200,9.0706
1.0018,0.0000,0.0000,0.0000,1.0017,0.0001,200,9.0970
1.0020,0.0000,0.0000,0.0000,1.0020,0.0000,200,9.1126
1.0027,0.0000,0.0000,0.0000,1.0026,0.0000,200,9.1196
1.0022,0.0000,0.0000,0.0000,1.0022,0.0000,200,9.1202
1.0020,0.0000,0.0000,0.0000,1.0020,0.0000,200,9.1207
1.0012,0.0000,0.0000,0.0000,1.0012,0.0000,200,9.1228
1.0010,0.0000,0.0000,0.0000,1.0009,0.0000,200,9.1232
1.0023,0.0000,0.0000,0.0000,1.0022,0.0000,200,9.1234
1.0018,0.0000,0.0000,0.0000,1.0017,0.0000,200,9.1245
1.0006,0.0000,0.0000,0.0000,1.0005,0.0000,200,9.1260
1.0005,0.0000,0.0000,0.0000,1.0005,0.0000,200,9.1267
1.0005,0.0000,0.0000,0.0000,1.0004,0.0001,200,9.1270
1.0018,0.0000,0.0000,0.0000,1.0018,0.0000,200,9.1345
1.0018,0.0000,0.0000,0.0000,1.0018,0.0000,200,9.1348
1.0018,0.0000,0.0000,0.0000,1.0017,0.0000,200,9.1350
1.0004,0.0000,0.0000,0.0000,1.0003,0.0000,200,9.1368
1.0009,0.0000,0.0000,0.0000,1.0009,0.0000,200,9.1370
1.0009,0.0000,0.0000,0.0000,1.0008,0.0000,200,9.1390
1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,200,9.1400
1.0007,0.0000,0.0000,0.0000,1.0006,0.0000,200,9.1441
1.0007,0.0000,0.0000,0.0000,1.0007,0.0000,200,9.1443
1.0014,0.0000,0.0000,0.0000,1.0014,0.0000,200,9.1445
1.0014,0.0000,0.0000,0.0000,1.0014,0.0000,200,9.1446
1.0015,0.0000,0.0000,0.0000,1.0014,0.0001,200,9.1448
1.0019,0.0000,0.0000,0.0000,1.0018,0.0001,200,9.1565
1.0018,0.0000,0.0000,0.0000,1.0017,0.0001,200,9.1569
1.0013,0.0000,0.0000,0.0000,1.0012,0.0001,200,9.1581
1.0012,0.0000,0.0000,0.0000,1.0011,0.0001,200,9.1583
1.0018,0.0000,0.0000,0.0000,1.0017,0.0000,200,9.1585
1.0002,0.0000,0.0000,0.0000,1.0001,0.0000,200,9.1605
1.0001,0.0000,0.0000,0.0000,1.0000,0.0000,200,9.1608
1.0011,0.0000,0.0000,0.0000,1.0011,0.0000,200,9.1628
1.0011,0.0000,0.0000,0.0000,1.0010,0.0000,200,9.1630
1.0047,0.0000,0.0000,0.0000,1.0043,0.0003,200,10.0639
1.0051,0.0000,0.0000,0.0000,1.0048,0.0003,200,10.0668
1.0050,0.0000,0.0000,0.0000,1.0048,0.0002,200,10.0677
1.0050,0.0000,0.0000,0.0000,1.0049,0.0001,200,10.0693
1.0046,0.0000,0.0000,0.0000,1.0045,0.0000,200,10.0701
1.0039,0.0000,0.0000,0.0000,1.0038,0.0000,200,10.0710
1.0036,0.0000,0.0000,0.0000,1.0036,0.0000,200,10.0714
1.0044,0.0000,0.0000,0.0000,1.0043,0.0000,200,10.0716
1.0044,0.0000,0.0000,0.0000,1.0044,0.0000,200,10.0745
1.0044,0.0000,0.0000,0.0000,1.0043,0.0001,200,10.0747
1.0044,0.0000,0.0000,0.0000,1.0043,0.0001,200,10.0749
1.0044,0.0000,0.0000,0.0000,1.0043,0.0000,200,10.0751
1.0043,0.0000,0.0000,0.0000,1.0043,0.0000,200,10.0753
1.0055,0.0000,0.0000,0.0000,1.0054,0.0000,200,10.0755
1.0055,0.0000,0.0000,0.0000,1.0055,0.0000,200,10.0756
1.0055,0.0000,0.0000,0.0000,1.0055,0.0001,200,10.0758
1.0055,0.0000,0.0000,0.0000,1.0055,0.0000,200,10.0760
1.0013,0.0000,0.0000,0.0000,1.0013,0.0000,200,10.0988
1.0021,0.0000,0.0000,0.0000,1.0021,0.0000,200,10.1146
1.0022,0.0000,0.0000,0.0000,1.0021,0.0001,200,10.1223
1.0023,0.0000,0.0000,0.0000,1.0022,0.0001,200,10.1224
1.0023,0.0000,0.0000,0.0000,1.0022,0.0001,200,10.1227
1.0020,0.0000,0.0000,0.0000,1.0019,0.0001,200,10.1239
1.0020,0.0000,0.0000,0.0000,1.0019,0.0000,200,10.1241
1.0023,0.0000,0.0000,0.0000,1.0023,0.0001,200,10.1257
1.0020,0.0000,0.0000,0.0000,1.0020,0.0001,200,10.1263
1.0020,0.0000,0.0000,0.0000,1.0019,0.0000,200,10.1265
1.0014,0.0000,0.0000,0.0000,1.0014,0.0000,200,10.1273
1.0013,0.0000,0.0000,0.0000,1.0013,0.0000,200,10.1275
1.0022,0.0000,0.0000,0.0000,1.0021,0.0001,200,10.1364
1.0021,0.0000,0.0000,0.0000,1.0021,0.0000,200,10.1366
1.0022,0.0000,0.0000,0.0000,1.0021,0.0000,200,10.1367
1.0019,0.0000,0.0000,0.0000,1.0018,0.0001,200,10.1372
1.0013,0.0000,0.0000,0.0000,1.0013,0.0000,200,10.1379
1.0020,0.0000,0.0000,0.0000,1.0019,0.0001,200,10.1398
1.0020,0.0000,0.0000,0.0000,1.0019,0.0001,200,10.1401
1.0003,0.0000,0.0000,0.0000,1.0002,0.0000,200,10.1448
1.0018,0.0000,0.0000,0.0000,1.0017,0.0000,200,10.1450
1.0011,0.0000,0.0000,0.0000,1.0010,0.0001,200,10.1459
1.0010,0.0000,0.0000,0.0000,1.0010,0.0000,200,10.1461
1.0030,0.0000,0.0000,0.0000,1.0029,0.0000,200,10.1463
1.0016,0.0000,0.0000,0.0000,1.0015,0.0001,200,10.1584
1.0015,0.0000,0.0000,0.0000,1.0014,0.0001,200,10.1587
1.0010,0.0000,0.0000,0.0000,1.0009,0.0001,200,10.1594
1.0016,0.0000,0.0000,0.0000,1.0016,0.0001,200,10.1595
1.0010,0.0000,0.0000,0.0000,1.0009,0.0001,200,10.1603
1.0008,0.0000,0.0000,0.0000,1.0008,0.0000,200,10.1607
1.0008,0.0000,0.0000,0.0000,1.0008,0.0000,200,10.1609
1.0006,0.0000,0.0000,0.0000,1.0005,0.0001,200,10.1640
1.0006,0.0000,0.0000,0.0000,1.0005,0.0000,200,10.1641
1.0043,0.0000,0.0000,0.0001,1.0039,0.0003,200,11.0686
1.0040,0.0000,0.0000,0.0000,1.0038,0.0001,200,11.0719
1.0039,0.0000,0.0000,0.0000,1.0038,0.0001,200,11.0727
1.0029,0.0000,0.0000,0.0000,1.0026,0.0002,200,11.0744
1.0035,0.0000,0.0000,0.0000,1.0033,0.0002,200,11.0747
1.0053,0.0000,0.0000,0.0000,1.0052,0.0001,200,11.0749
1.0054,0.0000,0.0000,0.0000,1.0053,0.0001,200,11.0750
1.0047,0.0000,0.0000,0.0000,1.0046,0.0001,200,11.0760
1.0019,0.0000,0.0000,0.0000,1.0019,0.0000,200,11.0789
1.0019,0.0000,0.0000,0.0000,1.0018,0.0000,200,11.0792
1.0019,0.0000,0.0000,0.0000,1.0018,0.0001,200,11.0793
1.0035,0.0000,0.0000,0.0000,1.0035,0.0000,200,11.0795
1.0036,0.0000,0.0000,0.0000,1.0035,0.0001,200,11.0796
1.0024,0.0000,0.0000,0.0000,1.0024,0.0000,200,11.0810
1.0025,0.0000,0.0000,0.0000,1.0024,0.0001,200,11.0812
1.0025,0.0000,0.0000,0.0000,1.0024,0.0000,200,11.0814
1.0024,0.0000,0.0000,0.0000,1.0024,0.0001,200,11.0815
1.0010,0.0000,0.0000,0.0000,1.0009,0.0000,200,11.1001
1.0011,0.0000,0.0000,0.0000,1.0011,0.0000,200,11.1167
1.0020,0.0000,0.0000,0.0000,1.0019,0.0000,200,11.1245
1.0019,0.0000,0.0000,0.0000,1.0019,0.0001,200,11.1247
1.0019,0.0000,0.0000,0.0000,1.0018,0.0000,200,11.1250
1.0045,0.0000,0.0000,0.0000,1.0044,0.0001,200,11.1259
1.0047,0.0000,0.0000,0.0000,1.0046,0.0001,200,11.1261
1.0030,0.0000,0.0000,0.0000,1.0029,0.0000,200,11.1281
1.0029,0.0000,0.0000,0.0000,1.0029,0.0001,200,11.1283
1.0029,0.0000,0.0000,0.0000,1.0029,0.0000,200,11.1285
1.0030,0.0000,0.0000,0.0000,1.0029,0.0001,200,11.1287
1.0030,0.0000,0.0000,0.0000,1.0029,0.0001,200,11.1288
1.0014,0.0000,0.0000,0.0000,1.0014,0.0001,200,11.1386
1.0015,0.0000,0.0000,0.0000,1.0014,0.0001,200,11.1387
1.0015,0.0000,0.0000,0.0000,1.0014,0.0000,200,11.1389
1.0014,0.0000,0.0000,0.0000,1.0014,0.0000,200,11.1391
1.0014,0.0000,0.0000,0.0000,1.0014,0.0001,200,11.1392
1.0000,0.0000,0.0000,0.0000,1.0000,0.0001,200,11.1418
1.0017,0.0000,0.0000,0.0000,1.0017,0.0001,200,11.1420
1.0005,0.0000,0.0000,0.0000,1.0004,0.0000,200,11.1451
1.0005,0.0000,0.0000,0.0000,1.0005,0.0000,200,11.1468
1.0015,0.0000,0.0000,0.0000,1.0014,0.0001,200,11.1470
1.0016,0.0000,0.0000,0.0000,1.0016,0.0000,200,11.1471
1.0005,0.0000,0.0000,0.0000,1.0004,0.0000,200,11.1493
1.0028,0.0000,0.0000,0.0000,1.0027,0.0001,200,11.1600
1.0028,0.0000,0.0000,0.0000,1.0028,0.0001,200,11.1602
1.0029,0.0000,0.0000,0.0000,1.0028,0.0000,200,11.1604
1.0022,0.0000,0.0000,0.0000,1.0022,0.0000,200,11.1612
1.0022,0.0000,0.0000,0.0000,1.0022,0.0001,200,11.1613
1.0035,0.0000,0.0000,0.0000,1.0034,0.0001,200,11.1615
1.0036,0.0000,0.0000,0.0000,1.0035,0.0001,200,11.1617
1.0009,0.0000,0.0000,0.0000,1.0008,0.0001,200,11.1645
1.0010,0.0000,0.0000,0.0000,1.0009,0.0001,200,11.1647
1.0051,0.0000,0.0000,0.0000,1.0047,0.0004,200,12.0729
1.0055,0.0000,0.0000,0.0000,1.0052,0.0002,200,12.0759
1.0055,0.0000,0.0000,0.0000,1.0053,0.0001,200,12.0766
1.0052,0.0000,0.0000,0.0000,1.0051,0.0001,200,12.0773
1.0057,0.0000,0.0000,0.0000,1.0056,0.0001,200,12.0782
1.0040,0.0000,0.0000,0.0000,1.0039,0.0000,200,12.0801
1.0038,0.0000,0.0000,0.0000,1.0038,0.0000,200,12.0804
1.0038,0.0000,0.0000,0.0000,1.0037,0.0000,200,12.0806
1.0037,0.0000,0.0000,0.0000,1.0037,0.0000,200,12.0808
1.0037,0.0000,0.0000,0.0000,1.0037,0.0000,200,12.0810
1.0036,0.0000,0.0000,0.0000,1.0036,0.0000,200,12.0812
1.0036,0.0000,0.0000,0.0000,1.0036,0.0000,200,12.0830
1.0036,0.0000,0.0000,0.0000,1.0035,0.0000,200,12.0832
1.0035,0.0000,0.0000,0.0000,1.0035,0.0000,200,12.0834
1.0035,0.0000,0.0000,0.0000,1.0034,0.0000,200,12.0836
1.0034,0.0000,0.0000,0.0000,1.0034,0.0000,200,12.0838
1.0034,0.0000,0.0000,0.0000,1.0034,0.0001,200,12.0840
1.0020,0.0000,0.0000,0.0000,1.0019,0.0000,200,12.1011
1.0013,0.0000,0.0000,0.0000,1.0012,0.0001,200,12.1178
1.0014,0.0000,0.0000,0.0000,1.0013,0.0001,200,12.1265
1.0014,0.0000,0.0000,0.0000,1.0013,0.0000,200,12.1267
1.0014,0.0000,0.0000,0.0000,1.0014,0.0000,200,12.1268
1.0024,0.0000,0.0000,0.0000,1.0023,0.0000,200,12.1305
1.0023,0.0000,0.0000,0.0000,1.0022,0.0000,200,12.1308
1.0022,0.0000,0.0000,0.0000,1.0022,0.0000,200,12.1310
1.0022,0.0000,0.0000,0.0000,1.0021,0.0000,200,12.1312
1.0030,0.0000,0.0000,0.0000,1.0030,0.0001,200,12.1314
1.0030,0.0000,0.0000,0.0000,1.0030,0.0000,200,12.1316
1.0031,0.0000,0.0000,0.0000,1.0030,0.0000,200,12.1318
1.0017,0.0000,0.0000,0.0000,1.0016,0.0000,200,12.1400
1.0018,0.0000,0.0000,0.0000,1.0017,0.0000,200,12.1402
1.0018,0.0000,0.0000,0.0000,1.0018,0.0000,200,12.1404
1.0024,0.0000,0.0000,0.0000,1.0024,0.0000,200,12.1405
1.0025,0.0000,0.0000,0.0000,1.0024,0.0001,200,12.1407
1.0015,0.0000,0.0000,0.0000,1.0014,0.0000,200,12.1419
1.0008,0.0000,0.0000,0.0000,1.0008,0.0000,200,12.1438
1.0011,0.0000,0.0000,0.0000,1.0010,0.0000,200,12.1455
1.0016,0.0000,0.0000,0.0002,1.0013,0.0001,200,12.1473
1.0007,0.0000,0.0000,0.0000,1.0006,0.0001,200,12.1485
1.0006,0.0000,0.0000,0.0000,1.0006,0.0000,200,12.1487
1.0006,0.0000,0.0000,0.0000,1.0006,0.0001,200,12.1497
1.0025,0.0000,0.0000,0.0000,1.0025,0.0000,200,12.1628
1.0025,0.0000,0.0000,0.0000,1.0024,0.0000,200,12.1630
1.0024,0.0000,0.0000,0.0000,1.0024,0.0000,200,12.1632
1.0025,0.0000,0.0000,0.0000,1.0025,0.0000,200,12.1634
1.0035,0.0000,0.0000,0.0000,1.0034,0.0001,200,12.1636
1.0028,0.0000,0.0000,0.0000,1.0027,0.0000,200,12.1650
1.0028,0.0000,0.0000,0.0000,1.0027,0.0001,200,12.1652
1.0033,0.0000,0.0000,0.0000,1.0032,0.0001,200,12.1654
1.0033,0.0000,0.0000,0.0000,1.0032,0.0001,200,12.1656
1.0045,0.0000,0.0000,0.0000,1.0041,0.0004,200,13.0781
1.0024,0.0000,0.0000,0.0000,1.0022,0.0002,200,13.0814
1.0042,0.0000,0.0000,0.0000,1.0041,0.0001,200,13.0820
1.0044,0.0000,0.0000,0.0000,1.0043,0.0001,200,13.0825
1.0036,0.0000,0.0000,0.0000,1.0034,0.0002,200,13.0839
1.0038,0.0000,0.0000,0.0000,1.0037,0.0001,200,13.0841
1.0042,0.0000,0.0000,0.0000,1.0041,0.0001,200,13.0842
1.0050,0.0000,0.0000,0.0000,1.0048,0.0002,200,13.0844
1.0053,0.0000,0.0000,0.0000,1.0052,0.0001,200,13.0846
1.0054,0.0000,0.0000,0.0000,1.0054,0.0001,200,13.0847
1.0089,0.0000,0.0000,0.0000,1.0089,0.0000,200,13.0848
1.0073,0.0000,0.0000,0.0000,1.0073,0.0000,200,13.0866
1.0074,0.0000,0.0000,0.0000,1.0073,0.0001,200,13.0868
1.0075,0.0000,0.0000,0.0000,1.0075,0.0000,200,13.0869
1.0075,0.0000,0.0000,0.0000,1.0075,0.0000,200,13.0871
1.0075,0.0000,0.0000,0.0000,1.0075,0.0000,200,13.0873
1.0076,0.0000,0.0000,0.0000,1.0075,0.0000,200,13.0874
1.0022,0.0000,0.0000,0.0000,1.0022,0.0000,200,13.1031
1.0020,0.0000,0.0000,0.0000,1.0019,0.0001,200,13.1191
1.0019,0.0000,0.0000,0.0000,1.0018,0.0001,200,13.1279
1.0019,0.0000,0.0000,0.0000,1.0018,0.0001,200,13.1281
1.0020,0.0000,0.0000,0.0000,1.0019,0.0001,200,13.1282
1.0020,0.0000,0.0000,0.0000,1.0020,0.0000,200,13.1328
1.0021,0.0000,0.0000,0.0000,1.0020,0.0001,200,13.1330
1.0021,0.0000,0.0000,0.0000,1.0020,0.0000,200,13.1332
1.0021,0.0000,0.0000,0.0000,1.0021,0.0000,200,13.1334
1.0012,0.0000,0.0000,0.0000,1.0012,0.0000,200,13.1344
1.0024,0.0000,0.0000,0.0000,1.0023,0.0001,200,13.1347
1.0024,0.0000,0.0000,0.0000,1.0023,0.0001,200,13.1349
1.0013,0.0000,0.0000,0.0000,1.0012,0.0001,200,13.1417
1.0012,0.0000,0.0000,0.0000,1.0011,0.0001,200,13.1420
1.0019,0.0000,0.0000,0.0000,1.0019,0.0001,200,13.1422
1.0014,0.0000,0.0000,0.0000,1.0013,0.0000,200,13.1429
1.0013,0.0000,0.0000,0.0000,1.0013,0.0000,200,13.1432
1.0021,0.0000,0.0000,0.0000,1.0020,0.0001,200,13.1433
1.0011,0.0000,0.0000,0.0000,1.0010,0.0001,200,13.1446
1.0002,0.0000,0.0000,0.0000,1.0001,0.0000,200,13.1466
1.0023,0.0000,0.0000,0.0000,1.0022,0.0001,200,13.1489
1.0023,0.0000,0.0000,0.0000,1.0022,0.0001,200,13.1492
1.0023,0.0000,0.0000,0.0000,1.0022,0.0001,200,13.1494
1.0015,0.0000,0.0000,0.0000,1.0014,0.0001,200,13.1504
1.0022,0.0000,0.0000,0.0000,1.0022,0.0000,200,13.1653
1.0023,0.0000,0.0000,0.0000,1.0022,0.0001,200,13.1655
1.0023,0.0000,0.0000,0.0000,1.0023,0.0000,200,13.1657
1.0022,0.0000,0.0000,0.0000,1.0022,0.0001,200,13.1659
1.0026,0.0000,0.0000,0.0000,1.0025,0.0000,200,13.1671
1.0021,0.0000,0.0000,0.0000,1.0020,0.0001,200,13.1678
1.0021,0.0000,0.0000,0.0000,1.0021,0.0000,200,13.1680
1.0016,0.0000,0.0000,0.0000,1.0015,0.0001,200,13.1687
1.0016,0.0000,0.0000,0.0000,1.0015,0.0000,200,13.1689
1.0061,0.0000,0.0000,0.0000,1.0058,0.0002,200,14.0826
1.0084,0.0000,0.0000,0.0000,1.0082,0.0001,200,14.0838
1.0063,0.0000,0.0000,0.0000,1.0062,0.0001,200,14.0863
1.0060,0.0000,0.0000,0.0000,1.0059,0.0001,200,14.0869
1.0057,0.0000,0.0000,0.0000,1.0056,0.0001,200,14.0875
1.0077,0.0000,0.0000,0.0000,1.0076,0.0001,200,14.0879
1.0076,0.0000,0.0000,0.0000,1.0075,0.0001,200,14.0885
1.0070,0.0000,0.0000,0.0000,1.0069,0.0001,200,14.0894
1.0068,0.0000,0.0000,0.0000,1.0067,0.0001,200,14.0899
1.0068,0.0000,0.0000,0.0000,1.0067,0.0001,200,14.0901
1.0059,0.0000,0.0000,0.0000,1.0059,0.0001,200,14.0937
1.0060,0.0000,0.0000,0.0000,1.0059,0.0001,200,14.0940
1.0060,0.0000,0.0000,0.0000,1.0059,0.0001,200,14.0942
1.0060,0.0000,0.0000,0.0000,1.0059,0.0001,200,14.0944
1.0059,0.0000,0.0000,0.0000,1.0059,0.0000,200,14.0946
1.0059,0.0000,0.0000,0.0000,1.0058,0.0000,200,14.0948
1.0059,0.0000,0.0000,0.0000,1.0058,0.0000,200,14.0950
1.0008,0.0000,0.0000,0.0000,1.0007,0.0000,200,14.1053
1.0020,0.0000,0.0000,0.0000,1.0019,0.0001,200,14.1211
1.0025,0.0000,0.0000,0.0000,1.0024,0.0001,200,14.1297
1.0026,0.0000,0.0000,0.0000,1.0025,0.0001,200,14.1300
1.0026,0.0000,0.0000,0.0000,1.0025,0.0001,200,14.1302
1.0017,0.0000,0.0000,0.0000,1.0016,0.0000,200,14.1349
1.0016,0.0000,0.0000,0.0000,1.0016,0.0000,200,14.1351
1.0020,0.0000,0.0000,0.0000,1.0019,0.0001,200,14.1353
1.0019,0.0000,0.0000,0.0000,1.0019,0.0001,200,14.1355
1.0026,0.0000,0.0000,0.0000,1.0025,0.0001,200,14.1357
1.0014,0.0000,0.0000,0.0000,1.0013,0.0001,200,14.1371
1.0014,0.0000,0.0000,0.0000,1.0013,0.0001,200,14.1373
1.0006,0.0000,0.0000,0.0000,1.0005,0.0000,200,14.1429
1.0006,0.0000,0.0000,0.0000,1.0005,0.0001,200,14.1432
1.0017,0.0000,0.0000,0.0000,1.0016,0.0001,200,14.1441
1.0017,0.0000,0.0000,0.0000,1.0016,0.0001,200,14.1443
1.0016,0.0000,0.0000,0.0000,1.0016,0.0001,200,14.1445
1.0009,0.0000,0.0000,0.0000,1.0008,0.0000,200,14.1454
1.0018,0.0000,0.0000,0.0000,1.0017,0.0001,200,14.1457
1.0009,0.0000,0.0000,0.0000,1.0009,0.0001,200,14.1467
1.0020,0.0000,0.0000,0.0000,1.0019,0.0001,200,14.1512
1.0019,0.0000,0.0000,0.0000,1.0019,0.0001,200,14.1515
1.0019,0.0000,0.0000,0.0000,1.0018,0.0000,200,14.1517
1.0019,0.0000,0.0000,0.0000,1.0018,0.0001,200,14.1519
1.0033,0.0000,0.0000,0.0000,1.0032,0.0001,200,14.1675
1.0036,0.0000,0.0000,0.0000,1.0035,0.0001,200,14.1678
1.0038,0.0000,0.0000,0.0000,1.0037,0.0000,200,14.1680
1.0049,0.0000,0.0000,0.0000,1.0048,0.0001,200,14.1682
1.0036,0.0000,0.0000,0.0000,1.0035,0.0001,200,14.1697
1.0036,0.0000,0.0000,0.0000,1.0035,0.0001,200,14.1699
1.0035,0.0000,0.0000,0.0000,1.0035,0.0000,200,14.1701
1.0035,0.0000,0.0000,0.0000,1.0034,0.0001,200,14.1703
